Entity,Code,Year,Coal per capita (kWh),Oil per capita (kWh),Gas per capita (kWh)
Cyprus,CYP,1977,0,14720.7734375,0
Cyprus,CYP,1978,0,14919.33203125,0
Cyprus,CYP,1979,0,14989.240234375,0
Cyprus,CYP,1980,0,14996.41796875,0
Cyprus,CYP,1981,0,14301.5419921875,0
Cyprus,CYP,1982,0,17078.962890625,0
Cyprus,CYP,1983,0,17909.6796875,0
Cyprus,CYP,1984,0,18076.849609375,0
Cyprus,CYP,1985,1537.0174560546875,17740.3671875,0
Cyprus,CYP,1986,930.615478515625,18924.421875,0
Cyprus,CYP,1987,1945.3428955078125,21943.525390625,0
Cyprus,CYP,1988,1152.7734375,23077.48828125,0
Cyprus,CYP,1989,1006.5335693359375,23375.6015625,0
Cyprus,CYP,1990,925.4046020507812,24216.955078125,0
Cyprus,CYP,1991,668.2875366210938,24247.6015625,0
Cyprus,CYP,1992,1205.693115234375,27268.443359375,0
Cyprus,CYP,1993,994.320556640625,27940.248046875,0
Cyprus,CYP,1994,1333.7410888671875,27016.80859375,0
Cyprus,CYP,1995,1454.784912109375,28041.283203125,0
Cyprus,CYP,1996,1331.5380859375,27983.845703125,0
Cyprus,CYP,1997,991.7974243164062,28016.181640625,0
Cyprus,CYP,1998,179.1770782470703,30024.744140625,0
Cyprus,CYP,1999,301.4095458984375,30885.578125,0
Cyprus,CYP,2000,443.85174560546875,31636.599609375,0
Cyprus,CYP,2001,641.8897094726562,31234.06640625,0
Cyprus,CYP,2002,523.7838134765625,30373.78515625,0
Cyprus,CYP,2003,515.0358276367188,31781.1875,0
Cyprus,CYP,2004,506.4478759765625,30398.025390625,0
Cyprus,CYP,2005,497.9482421875,33550.51953125,0
Cyprus,CYP,2006,335.67999267578125,32574.23046875,0
Cyprus,CYP,2007,299.6297607421875,32572.140625,0
Cyprus,CYP,2008,241.0307159423828,32713.99609375,0
Cyprus,CYP,2009,125.8446273803711,31502.2734375,0
Cyprus,CYP,2010,153.1759033203125,30112.755859375,0
Cyprus,CYP,2011,71.2646484375,29289.9296875,0
Cyprus,CYP,2012,2.447282075881958,27038.537109375,0
Cyprus,CYP,2013,2.4284117221832275,23767.517578125,0
Cyprus,CYP,2014,22.37077522277832,23665.478515625,0
Cyprus,CYP,2015,33.3207893371582,24057.662109375,0
Cyprus,CYP,2016,4.415241241455078,26034.5703125,0
Cyprus,CYP,2017,29.405447006225586,26511.806640625,0
Cyprus,CYP,2018,133.10870361328125,26020.064453125,0
Cyprus,CYP,2019,162.1498565673828,25684.828125,0
Cyprus,CYP,2020,134.2744903564453,21725.00390625,0
Cyprus,CYP,2021,394.8363342285156,22254.251953125,
Czechia,CZE,1965,41873.984375,4795.13671875,437.29852294921875
Czechia,CZE,1966,41709.5234375,5288.83447265625,457.20611572265625
Czechia,CZE,1967,40352.1015625,5887.59130859375,549.4234008789062
Czechia,CZE,1968,41809.19140625,6509.025390625,678.1492919921875
Czechia,CZE,1969,43466.66796875,6985.283203125,743.8818359375
Czechia,CZE,1970,43948.62890625,8385.765625,816.1307373046875
Czechia,CZE,1971,45650.91796875,9204.6025390625,1010.9457397460938
Czechia,CZE,1972,44800.4921875,10026.2861328125,1092.951904296875
Czechia,CZE,1973,43594.70703125,11209.7490234375,1193.6729736328125
Czechia,CZE,1974,43168.23046875,11423.798828125,1446.47265625
Czechia,CZE,1975,43815.359375,12526.828125,1645.686767578125
Czechia,CZE,1976,44385.4296875,13156.1669921875,1805.339111328125
Czechia,CZE,1977,45050.48828125,13674.640625,2038.3839111328125
Czechia,CZE,1978,44952.01171875,14065.5390625,2270.2119140625
Czechia,CZE,1979,44743.08203125,14224.3935546875,2534.50146484375
Czechia,CZE,1980,43210.1171875,13184.3095703125,2909.55712890625
Czechia,CZE,1981,42966.5546875,12980.7783203125,2914.22802734375
Czechia,CZE,1982,43300.87109375,11890.0654296875,3087.017333984375
